timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11
4/03/2017 14:00,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745,0.235516745
4/03/2017 14:30,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871,0.20508871
4/03/2017 15:00,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262,0.163877262
4/03/2017 15:30,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737,0.092159737
4/03/2017 16:00,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423,0.066260423
4/03/2017 16:30,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001,0.052966001
4/03/2017 17:00,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936,0.034706936
4/03/2017 17:30,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866,0.014338866
4/03/2017 18:00,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358,0.004112358
4/03/2017 18:30,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868,0.000225868
4/03/2017 19:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 19:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 20:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 20:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 21:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 21:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 22:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 22:30,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 23:00,0,0,0,0,0,0,0,0,0,0,0
4/03/2017 23:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 0:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 1:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 1:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 2:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 2:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 3:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 3:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 4:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 4:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 5:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 5:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 6:00,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207,0.000788207
5/03/2017 6:30,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304,0.010546304
5/03/2017 7:00,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964,0.025171964
5/03/2017 7:30,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416,0.077537416
5/03/2017 8:00,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894,0.145538894
5/03/2017 8:30,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113,0.158299113
5/03/2017 9:00,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195,0.16164195
5/03/2017 9:30,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812,0.180189812
5/03/2017 10:00,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797,0.227525797
5/03/2017 10:30,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333,0.24785333
5/03/2017 11:00,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053,0.242302053
5/03/2017 11:30,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805,0.234382805
5/03/2017 12:00,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366,0.232026366
5/03/2017 12:30,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314,0.232414314
5/03/2017 13:00,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944,0.23582944
5/03/2017 13:30,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814,0.237158814
5/03/2017 14:00,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137,0.217358137
5/03/2017 14:30,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692,0.193318692
5/03/2017 15:00,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934,0.188594934
5/03/2017 15:30,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553,0.162944553
5/03/2017 16:00,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173,0.112474173
5/03/2017 16:30,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856,0.069490856
5/03/2017 17:00,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925,0.045026925
5/03/2017 17:30,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101,0.02233101
5/03/2017 18:00,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827,0.00690827
5/03/2017 18:30,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635,0.000612635
5/03/2017 19:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 19:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 20:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 20:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 21:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 21:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 22:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 22:30,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 23:00,0,0,0,0,0,0,0,0,0,0,0
5/03/2017 23:30,0,0,0,0,0,0,0,0,0,0,0
6/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
