scenario,cust_bill_T01_mean,cust_bill_T01_std,cust_bill_T02_mean,cust_bill_T02_std,cust_bill_T03_mean,cust_bill_T03_std,cust_bill_T04_mean,cust_bill_T04_std,cust_bill_T05_mean,cust_bill_T05_std,cust_bill_T06_mean,cust_bill_T06_std,cust_bill_T07_mean,cust_bill_T07_std,cust_bill_T08_mean,cust_bill_T08_std,cust_bill_T09_mean,cust_bill_T09_std,cust_bill_T10_mean,cust_bill_T10_std,cust_bill_T11_mean,cust_bill_T11_std,cust_bill_T12_A_mean,cust_bill_T12_A_std,cust_bill_T13_A_mean,cust_bill_T13_A_std,cust_bill_T14_A_mean,cust_bill_T14_A_std,cust_bill_T15_A_mean,cust_bill_T15_A_std,cust_solar_bill_T01_mean,cust_solar_bill_T01_std,cust_solar_bill_T02_mean,cust_solar_bill_T02_std,cust_solar_bill_T03_mean,cust_solar_bill_T03_std,cust_solar_bill_T04_mean,cust_solar_bill_T04_std,cust_solar_bill_T05_mean,cust_solar_bill_T05_std,cust_solar_bill_T06_mean,cust_solar_bill_T06_std,cust_solar_bill_T07_mean,cust_solar_bill_T07_std,cust_solar_bill_T08_mean,cust_solar_bill_T08_std,cust_solar_bill_T09_mean,cust_solar_bill_T09_std,cust_solar_bill_T10_mean,cust_solar_bill_T10_std,cust_solar_bill_T11_mean,cust_solar_bill_T11_std,cust_solar_bill_T12_A_mean,cust_solar_bill_T12_A_std,cust_solar_bill_T13_A_mean,cust_solar_bill_T13_A_std,cust_solar_bill_T14_A_mean,cust_solar_bill_T14_A_std,cust_solar_bill_T15_A_mean,cust_solar_bill_T15_A_std,cust_total$_T01_mean,cust_total$_T01_std,cust_total$_T02_mean,cust_total$_T02_std,cust_total$_T03_mean,cust_total$_T03_std,cust_total$_T04_mean,cust_total$_T04_std,cust_total$_T05_mean,cust_total$_T05_std,cust_total$_T06_mean,cust_total$_T06_std,cust_total$_T07_mean,cust_total$_T07_std,cust_total$_T08_mean,cust_total$_T08_std,cust_total$_T09_mean,cust_total$_T09_std,cust_total$_T10_mean,cust_total$_T10_std,cust_total$_T11_mean,cust_total$_T11_std,cust_total$_T12_A_mean,cust_total$_T12_A_std,cust_total$_T13_A_mean,cust_total$_T13_A_std,cust_total$_T14_A_mean,cust_total$_T14_A_std,cust_total$_T15_A_mean,cust_total$_T15_A_std
138,1280.4160608219452,,798.1515096253548,,1217.0525566243005,,902.5744279578314,,2998.2247822947647,,1531.0599086130876,,1050.9906714271376,,1562.8996924765306,,1047.4780966246728,,989.5222411243819,,1134.9802815777607,,1127.34777485627,,1127.34777485627,,1127.34777485627,,1127.34777485627,,275.00095852477796,,240.43721611698402,,446.92179218902004,,107.1152401027345,,701.3195439191018,,315.5931152882683,,217.20812129805606,,297.8906738736322,,192.6211123172073,,117.88075865169476,,249.18067514780847,,185.23018562183367,,185.23018562183367,,185.23018562183367,,185.23018562183367,,1555.417019346723,,1038.588725742339,,1663.9743488133204,,1009.6896680605659,,3699.5443262138665,,1846.653023901356,,1268.1987927251937,,1860.7903663501627,,1240.09920894188,,1107.4029997760767,,1384.160956725569,,1312.5779604781035,,1312.5779604781035,,1312.5779604781035,,1312.5779604781035,
139,1280.4160608219452,,798.1515096253548,,1217.0525566243005,,902.5744279578314,,2998.2247822947647,,1531.0599086130876,,1050.9906714271376,,1562.8996924765306,,1047.4780966246728,,989.5222411243819,,1134.9802815777607,,1127.34777485627,,1127.34777485627,,1127.34777485627,,1127.34777485627,,275.00095852477796,,240.43721611698402,,446.92179218902004,,107.1152401027345,,701.3195439191018,,315.5931152882683,,217.20812129805606,,297.8906738736322,,192.6211123172073,,117.88075865169476,,249.18067514780847,,185.23018562183367,,185.23018562183367,,185.23018562183367,,185.23018562183367,,1555.417019346723,,1038.588725742339,,1663.9743488133204,,1009.6896680605659,,3699.5443262138665,,1846.653023901356,,1268.1987927251937,,1860.7903663501627,,1240.09920894188,,1107.4029997760767,,1384.160956725569,,1312.5779604781035,,1312.5779604781035,,1312.5779604781035,,1312.5779604781035,
140,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,333.46100854645664,,268.128388426954,,486.5190854652904,,124.75528913746602,,888.8351946960706,,384.277540549849,,248.28039023686375,,357.184737880323,,235.8669622638767,,147.37583792808925,,301.02706016362816,,228.35030414958223,,228.35030414958223,,228.35030414958223,,228.35030414958223,,1481.060222474012,,980.0087832443741,,1542.1895104162945,,979.1189974130778,,3479.4093321073906,,1760.4339373526182,,1201.1539010135439,,1776.6530689470142,,1181.6746055449769,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
141,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,333.46100854645664,,268.128388426954,,486.5190854652904,,124.75528913746602,,888.8351946960706,,384.277540549849,,248.28039023686375,,357.184737880323,,235.8669622638767,,147.37583792808925,,301.02706016362816,,228.35030414958223,,228.35030414958223,,228.35030414958223,,228.35030414958223,,1481.060222474012,,980.0087832443741,,1542.1895104162945,,979.1189974130778,,3479.4093321073906,,1760.4339373526182,,1201.1539010135439,,1776.6530689470142,,1181.6746055449769,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
142,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,333.46100854645664,,268.128388426954,,486.5190854652904,,124.75528913746602,,888.8351946960706,,384.277540549849,,248.28039023686375,,357.184737880323,,235.8669622638767,,147.37583792808925,,301.02706016362816,,228.35030414958223,,228.35030414958223,,228.35030414958223,,228.35030414958223,,1481.060222474012,,980.0087832443741,,1542.1895104162945,,979.1189974130778,,3479.4093321073906,,1760.4339373526182,,1201.1539010135439,,1776.6530689470142,,1181.6746055449769,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
143,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,333.46100854645664,,268.128388426954,,486.5190854652904,,124.75528913746602,,888.8351946960706,,384.277540549849,,248.28039023686375,,357.184737880323,,235.8669622638767,,147.37583792808925,,301.02706016362816,,228.35030414958223,,228.35030414958223,,228.35030414958223,,228.35030414958223,,1481.060222474012,,980.0087832443741,,1542.1895104162945,,979.1189974130778,,3479.4093321073906,,1760.4339373526182,,1201.1539010135439,,1776.6530689470142,,1181.6746055449769,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
144,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,333.46100854645664,,268.128388426954,,486.5190854652904,,124.75528913746602,,888.8351946960706,,384.277540549849,,248.28039023686375,,357.184737880323,,235.8669622638767,,147.37583792808925,,301.02706016362816,,228.35030414958223,,228.35030414958223,,228.35030414958223,,228.35030414958223,,1481.060222474012,,980.0087832443741,,1542.1895104162945,,979.1189974130778,,3479.4093321073906,,1760.4339373526182,,1201.1539010135439,,1776.6530689470142,,1181.6746055449769,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
145,1053.228711510107,,612.9367286057619,,861.6515739353258,,812.9835877310796,,2376.9986131880687,,1268.7074099429421,,865.625826846365,,1313.3546812700347,,878.6807969930134,,886.8610105446903,,925.8318621949917,,966.9761201325294,,966.9761201325294,,966.9761201325294,,966.9761201325294,,427.83151096390526,,367.07205463861226,,680.5379364809686,,166.13540968199814,,1102.410718919321,,491.726527409676,,335.52807416717883,,463.29838767697925,,302.9938085519637,,187.3686914392374,,388.99664551309826,,289.8352745912865,,289.8352745912865,,289.8352745912865,,289.8352745912865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.40933210739,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.674605544977,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
146,1053.228711510107,,612.9367286057619,,861.6515739353258,,812.9835877310796,,2376.9986131880687,,1268.7074099429421,,865.625826846365,,1313.3546812700347,,878.6807969930134,,886.8610105446903,,925.8318621949917,,966.9761201325294,,966.9761201325294,,966.9761201325294,,966.9761201325294,,427.83151096390526,,367.07205463861226,,680.5379364809686,,166.13540968199814,,1102.410718919321,,491.726527409676,,335.52807416717883,,463.29838767697925,,302.9938085519637,,187.3686914392374,,388.99664551309826,,289.8352745912865,,289.8352745912865,,289.8352745912865,,289.8352745912865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.40933210739,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.674605544977,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
147,1053.228711510107,,612.9367286057619,,861.6515739353258,,812.9835877310796,,2376.9986131880687,,1268.7074099429421,,865.625826846365,,1313.3546812700347,,878.6807969930134,,886.8610105446903,,925.8318621949917,,966.9761201325294,,966.9761201325294,,966.9761201325294,,966.9761201325294,,427.83151096390526,,367.07205463861226,,680.5379364809686,,166.13540968199814,,1102.410718919321,,491.726527409676,,335.52807416717883,,463.29838767697925,,302.9938085519637,,187.3686914392374,,388.99664551309826,,289.8352745912865,,289.8352745912865,,289.8352745912865,,289.8352745912865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.40933210739,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.674605544977,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
148,1053.228711510107,,612.9367286057619,,861.6515739353258,,812.9835877310796,,2376.9986131880687,,1268.7074099429421,,865.625826846365,,1313.3546812700347,,878.6807969930134,,886.8610105446903,,925.8318621949917,,966.9761201325294,,966.9761201325294,,966.9761201325294,,966.9761201325294,,427.83151096390526,,367.07205463861226,,680.5379364809686,,166.13540968199814,,1102.410718919321,,491.726527409676,,335.52807416717883,,463.29838767697925,,302.9938085519637,,187.3686914392374,,388.99664551309826,,289.8352745912865,,289.8352745912865,,289.8352745912865,,289.8352745912865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.40933210739,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.674605544977,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
149,1053.228711510107,,612.9367286057619,,861.6515739353258,,812.9835877310796,,2376.9986131880687,,1268.7074099429421,,865.625826846365,,1313.3546812700347,,878.6807969930134,,886.8610105446903,,925.8318621949917,,966.9761201325294,,966.9761201325294,,966.9761201325294,,966.9761201325294,,427.83151096390526,,367.07205463861226,,680.5379364809686,,166.13540968199814,,1102.410718919321,,491.726527409676,,335.52807416717883,,463.29838767697925,,302.9938085519637,,187.3686914392374,,388.99664551309826,,289.8352745912865,,289.8352745912865,,289.8352745912865,,289.8352745912865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.40933210739,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.674605544977,,1074.2297019839277,,1314.82850770809,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
150,1006.0434603013825,,563.4648954999328,,764.6421484274869,,792.2935274588136,,2270.2108510764433,,1214.9829165130286,,822.0019848812075,,1260.2978563717065,,845.1173738489699,,866.8645837891163,,881.8470695202568,,936.2336349116772,,936.2336349116772,,936.2336349116772,,936.2336349116772,,475.0167621726295,,416.5438877444413,,777.5473619888077,,186.82546995426418,,1209.1984810309464,,545.4510208395895,,379.1519161323364,,516.3552125753074,,336.55723169600714,,207.36511819481152,,432.9814381878334,,320.57775981213865,,320.57775981213865,,320.57775981213865,,320.57775981213865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.409332107389,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.6746055449769,,1074.2297019839277,,1314.8285077080902,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
151,1006.0434603013825,,563.4648954999328,,764.6421484274869,,792.2935274588136,,2270.2108510764433,,1214.9829165130286,,822.0019848812075,,1260.2978563717065,,845.1173738489699,,866.8645837891163,,881.8470695202568,,936.2336349116772,,936.2336349116772,,936.2336349116772,,936.2336349116772,,475.0167621726295,,416.5438877444413,,777.5473619888077,,186.82546995426418,,1209.1984810309464,,545.4510208395895,,379.1519161323364,,516.3552125753074,,336.55723169600714,,207.36511819481152,,432.9814381878334,,320.57775981213865,,320.57775981213865,,320.57775981213865,,320.57775981213865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.409332107389,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.6746055449769,,1074.2297019839277,,1314.8285077080902,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
152,1006.0434603013825,,563.4648954999328,,764.6421484274869,,792.2935274588136,,2270.2108510764433,,1214.9829165130286,,822.0019848812075,,1260.2978563717065,,845.1173738489699,,866.8645837891163,,881.8470695202568,,936.2336349116772,,936.2336349116772,,936.2336349116772,,936.2336349116772,,475.0167621726295,,416.5438877444413,,777.5473619888077,,186.82546995426418,,1209.1984810309464,,545.4510208395895,,379.1519161323364,,516.3552125753074,,336.55723169600714,,207.36511819481152,,432.9814381878334,,320.57775981213865,,320.57775981213865,,320.57775981213865,,320.57775981213865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.409332107389,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.6746055449769,,1074.2297019839277,,1314.8285077080902,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
153,1006.0434603013825,,563.4648954999328,,764.6421484274869,,792.2935274588136,,2270.2108510764433,,1214.9829165130286,,822.0019848812075,,1260.2978563717065,,845.1173738489699,,866.8645837891163,,881.8470695202568,,936.2336349116772,,936.2336349116772,,936.2336349116772,,936.2336349116772,,475.0167621726295,,416.5438877444413,,777.5473619888077,,186.82546995426418,,1209.1984810309464,,545.4510208395895,,379.1519161323364,,516.3552125753074,,336.55723169600714,,207.36511819481152,,432.9814381878334,,320.57775981213865,,320.57775981213865,,320.57775981213865,,320.57775981213865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.409332107389,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.6746055449769,,1074.2297019839277,,1314.8285077080902,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
154,1006.0434603013825,,563.4648954999328,,764.6421484274869,,792.2935274588136,,2270.2108510764433,,1214.9829165130286,,822.0019848812075,,1260.2978563717065,,845.1173738489699,,866.8645837891163,,881.8470695202568,,936.2336349116772,,936.2336349116772,,936.2336349116772,,936.2336349116772,,475.0167621726295,,416.5438877444413,,777.5473619888077,,186.82546995426418,,1209.1984810309464,,545.4510208395895,,379.1519161323364,,516.3552125753074,,336.55723169600714,,207.36511819481152,,432.9814381878334,,320.57775981213865,,320.57775981213865,,320.57775981213865,,320.57775981213865,,1481.060222474012,,980.0087832443742,,1542.1895104162945,,979.1189974130778,,3479.409332107389,,1760.4339373526182,,1201.1539010135439,,1776.6530689470137,,1181.6746055449769,,1074.2297019839277,,1314.8285077080902,,1256.811394723816,,1256.811394723816,,1256.811394723816,,1256.811394723816,
155,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,370.51223171828514,,297.9204315855045,,540.5767616281004,,138.61698793051784,,987.5946607734119,,426.97504505538774,,275.86710026318195,,396.8719309781367,,262.07440251541857,,163.75093103121029,,334.47451129292006,,253.72256016620247,,253.72256016620247,,253.72256016620247,,253.72256016620247,,1518.1114456458404,,1009.8008264029245,,1596.2471865791044,,992.9806962061296,,3578.1687981847313,,1803.1314418581571,,1228.740611039862,,1816.3402620448278,,1207.8820457965187,,1090.6047950870488,,1348.275958837382,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,
156,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,370.51223171828514,,297.9204315855045,,540.5767616281004,,138.61698793051784,,987.5946607734119,,426.97504505538774,,275.86710026318195,,396.8719309781367,,262.07440251541857,,163.75093103121029,,334.47451129292006,,253.72256016620247,,253.72256016620247,,253.72256016620247,,253.72256016620247,,1518.1114456458404,,1009.8008264029245,,1596.2471865791044,,992.9806962061296,,3578.1687981847313,,1803.1314418581571,,1228.740611039862,,1816.3402620448278,,1207.8820457965187,,1090.6047950870488,,1348.275958837382,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,
157,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,370.51223171828514,,297.9204315855045,,540.5767616281004,,138.61698793051784,,987.5946607734119,,426.97504505538774,,275.86710026318195,,396.8719309781367,,262.07440251541857,,163.75093103121029,,334.47451129292006,,253.72256016620247,,253.72256016620247,,253.72256016620247,,253.72256016620247,,1518.1114456458404,,1009.8008264029245,,1596.2471865791044,,992.9806962061296,,3578.1687981847313,,1803.1314418581571,,1228.740611039862,,1816.3402620448278,,1207.8820457965187,,1090.6047950870488,,1348.275958837382,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,
158,1147.5992139275554,,711.88039481742,,1055.6704249510042,,854.3637082756118,,2590.5741374113195,,1376.1563968027692,,952.8735107766801,,1419.468331066691,,945.8076432811004,,926.8538640558385,,1013.8014475444619,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,1028.4610905742338,,370.51223171828514,,297.9204315855045,,540.5767616281004,,138.61698793051784,,987.5946607734119,,426.97504505538774,,275.86710026318195,,396.8719309781367,,262.07440251541857,,163.75093103121029,,334.47451129292006,,253.72256016620247,,253.72256016620247,,253.72256016620247,,253.72256016620247,,1518.1114456458404,,1009.8008264029245,,1596.2471865791044,,992.9806962061296,,3578.1687981847313,,1803.1314418581571,,1228.740611039862,,1816.3402620448278,,1207.8820457965187,,1090.6047950870488,,1348.275958837382,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,,1282.1836507404362,
